price,area,Bedrooms,Bathrooms,Balcony,neworold,parking,Furnished_status,Lift,type_of_building,Price_sqft,
5500000,1375,3,2,2,Resale,1,Semi-Furnished,,Flat,4000,
3600000,1105,2,2,1,Resale,1,Semi-Furnished,,Individual House,3257.9185520362,
4940000,1175,2,2,3,Resale,1,,2,Flat,4204.25531914894,
12000000,2275,4,4,4,Resale,2,,3,Flat,5274.72527472528,
8700000,1490,3,3,,Resale,,,,Individual House,5838.92617449664,
12500000,1800,3,4,,Resale,,Furnished,,Flat,6944.44444444444,
4500000,1300,2,2,,Resale,,Semi-Furnished,,Flat,3461.53846153846,
10500000,1615,3,3,3,Resale,1,,2,Flat,6501.5479876161,
29300000,2400,4,4,1,Resale,4,Semi-Furnished,,Flat,12208.3333333333,
7200000,1450,2,2,4,Resale,,,2,Flat,4965.51724137931,
7500000,1099,2,2,,Resale,,Semi-Furnished,,Flat,6824.38580527753,
3600000,900,2,2,2,Resale,,Furnished,,Flat,4000,
14500000,1471,2,2,2,Resale,2,Semi-Furnished,4,Flat,9857.23997280761,
14000000,1350,3,2,1,Resale,,Furnished,,Flat,10370.3703703704,
3300000,1200,3,2,1,Resale,1,Semi-Furnished,,Individual House,2750,
4000000,965,2,2,2,Resale,1,Furnished,,Flat,4145.07772020725,
4800000,904,2,2,1,Resale,,,0,Flat,5309.73451327434,
5100000,1345,3,3,3,Resale,1,Semi-Furnished,2,Flat,3791.82156133829,
4500000,1200,2,2,,Resale,,,,Flat,3750,
5750000,1320,2,2,2,Resale,,,,Individual House,4356.06060606061,
5000000,900,2,2,3,Resale,,,,Flat,5555.55555555556,
6500000,1340,3,2,2,Resale,,,,Flat,4850.74626865672,
5000000,1245,3,2,1,Resale,,Unfurnished,,Individual House,4016.06425702811,
3300000,950,2,2,1,Resale,,Unfurnished,,Individual House,3473.68421052632,
35000000,4500,4,4,4,Resale,1,Furnished,,Flat,7777.77777777778,
7400000,1432,2,2,2,Resale,1,,2,Flat,5167.59776536313,
4500000,1265,2,2,,Resale,,,,Individual House,3557.31225296443,
10000000,1530,3,3,2,Resale,1,,2,Flat,6535.9477124183,
9000000,1095,2,2,,Resale,,,,Flat,8219.17808219178,
4200000,1250,2,2,2,Resale,1,Semi-Furnished,,Flat,3360,
5100000,1300,2,2,2,Resale,,,,Flat,3923.07692307692,
6500000,1230,3,2,2,Resale,12,Furnished,0,Flat,5284.55284552846,
3700000,1200,3,2,4,Resale,,,,Individual House,3083.33333333333,
6500000,1510,2,2,2,Resale,,Semi-Furnished,,Flat,4304.6357615894,
4800000,1100,2,2,,Resale,,Semi-Furnished,,Flat,4363.63636363636,
9700000,1300,2,2,2,Resale,,,,Individual House,7461.53846153846,
4400000,1040,2,2,,Resale,,,,Flat,4230.76923076923,
7200000,1603,3,3,3,Resale,1,,3,Individual House,4491.57829070493,
4100000,1299,3,2,3,Resale,,,,Flat,3156.2740569669,
6200000,1705,3,3,1,Resale,,,,Flat,3636.36363636364,
4000000,800,2,2,2,Resale,1,Furnished,,Flat,5000,
3500000,1260,3,2,1,Resale,,Semi-Furnished,2,Individual House,2777.77777777778,
4700000,1099,2,2,4,Resale,,Unfurnished,,Flat,4276.61510464058,
15000000,1300,3,2,2,Resale,1,Semi-Furnished,,Individual House,11538.4615384615,
5000000,1100,3,2,1,Resale,2,,0,Flat,4545.45454545455,
3000000,590,2,2,1,New Property,,Semi-Furnished,,Flat,5084.74576271187,
3500000,590,2,2,1,Resale,,Semi-Furnished,,Flat,5932.20338983051,
10000000,1650,3,3,2,Resale,3,Semi-Furnished,,Individual House,6060.60606060606,
3800000,750,2,2,1,Resale,1,,2,Flat,5066.66666666667,
14500000,1950,3,3,2,Resale,,Semi-Furnished,,Flat,7435.89743589744,
12800000,2000,3,3,4,Resale,1,Furnished,2,Individual House,6400,
4500000,1150,3,2,4,Resale,,,,Flat,3913.04347826087,
5800000,1742,2,2,2,Resale,1,,3,Individual House,3329.50631458094,
7000000,1450,2,2,1,Resale,1,Semi-Furnished,,Flat,4827.58620689655,
4500000,825,2,2,,New Property,,Semi-Furnished,,Flat,5454.54545454546,
4000000,1200,2,2,,Resale,,Semi-Furnished,,Individual House,3333.33333333333,
6500000,1000,3,2,,Resale,,Furnished,,Flat,6500,
4500000,1395,3,2,2,Resale,,,,Individual House,3225.8064516129,
3800000,850,2,2,,Resale,,,,Individual House,4470.58823529412,
5200000,1455,3,2,3,Resale,1,,2,Flat,3573.88316151203,
7200000,1295,3,3,3,Resale,1,,2,Flat,5559.84555984556,
11000000,1920,3,3,3,Resale,2,,7,Flat,5729.16666666667,
6200000,1345,2,2,3,Resale,,Unfurnished,,Flat,4609.66542750929,
6500000,1285,3,3,,Resale,,Unfurnished,,Flat,5058.36575875486,
5500000,1100,2,2,2,Resale,230,,0,Individual House,5000,
7800000,1080,2,2,,Resale,,Unfurnished,,Flat,7222.22222222222,
5700000,1150,2,2,5,Resale,1,,2,Individual House,4956.52173913043,
3500000,1200,3,2,3,Resale,,,,Flat,2916.66666666667,
5500000,1200,2,2,,Resale,,Unfurnished,,Flat,4583.33333333333,
3600000,1110,3,2,2,Resale,,Semi-Furnished,,Individual House,3243.24324324324,
8500000,1180,2,2,3,Resale,,Semi-Furnished,,Flat,7203.38983050848,
7600000,1100,2,2,2,Resale,,Unfurnished,,Flat,6909.09090909091,
9200000,1368,2,2,,Resale,,Furnished,,Flat,6725.14619883041,
14000000,1890,3,3,,Resale,,Semi-Furnished,,Flat,7407.40740740741,
8200000,1800,4,3,,Resale,2,Semi-Furnished,0,Flat,4555.55555555556,
8800000,1850,3,3,,Resale,,Unfurnished,,Flat,4756.75675675676,
4200000,900,3,2,2,Resale,1,Unfurnished,,Flat,4666.66666666667,
4500000,1267,3,2,,Resale,,Unfurnished,,Individual House,3551.69692186267,
4000000,1290,3,2,4,Resale,,,,Flat,3100.77519379845,
3750000,900,2,2,,Resale,,Semi-Furnished,,Flat,4166.66666666667,
5800000,1080,2,2,3,Resale,1,,2,Individual House,5370.37037037037,
2700000,969,2,2,2,Resale,1,Unfurnished,2,Individual House,2786.37770897833,
4940000,1304,3,2,,Resale,,,,Flat,3788.34355828221,
4500000,1120,2,2,3,Resale,,,,Flat,4017.85714285714,
7500000,900,2,2,,Resale,,Semi-Furnished,,Flat,8333.33333333333,
5000000,970,2,2,,Resale,,Furnished,,Individual House,5154.63917525773,
4650000,945,2,2,2,Resale,1,,2,Flat,4920.63492063492,
4100000,1110,2,2,3,Resale,,,,Flat,3693.69369369369,
4200000,1193,2,3,2,New Property,,,,Flat,3520.53646269908,
12000000,1750,3,3,4,New Property,,,,Individual House,6857.14285714286,
4600000,900,2,2,1,Resale,,Semi-Furnished,,Flat,5111.11111111111,
7000000,1432,4,3,,Resale,,Semi-Furnished,,Flat,4888.26815642458,
6200000,950,2,2,,Resale,,,0,Flat,6526.31578947368,
13000000,585,4,4,1,Resale,,Semi-Furnished,,Flat,22222.2222222222,
12500000,1500,3,2,2,Resale,,,,Flat,8333.33333333333,
5000000,970,2,2,4,Resale,34,,3,Individual House,5154.63917525773,
5000000,670,3,2,,Resale,,Semi-Furnished,,Individual House,7462.68656716418,
4100000,925,2,2,,Resale,,,,Flat,4432.43243243243,
3770000,850,2,2,,Resale,,,,Flat,4435.29411764706,
2500000,540,2,2,1,Resale,,Semi-Furnished,,Individual House,4629.62962962963,
5800000,1530,3,3,3,Resale,1,,3,Flat,3790.84967320261,
11500000,1750,3,3,,Resale,,Semi-Furnished,,Flat,6571.42857142857,
4100000,1267,3,2,3,Resale,1,,2,Flat,3235.99052880821,
8000000,1093,2,2,2,New Property,,,,Flat,7319.30466605672,
9000000,1500,3,2,2,Resale,,Unfurnished,,Flat,6000,
7500000,1605,3,3,,Resale,,,,Flat,4672.89719626168,
10700000,1962,3,3,3,New Property,,,,Flat,5453.61875637105,
9500000,1900,3,3,3,Resale,1,Semi-Furnished,,Flat,5000,
7100000,1550,3,2,2,Resale,,,,Flat,4580.64516129032,
2100000,800,2,2,1,New Property,,Furnished,,Flat,2625,
3600000,700,2,2,1,Resale,,Semi-Furnished,,Flat,5142.85714285714,
3900000,1140,2,2,3,Resale,1,,2,Individual House,3421.05263157895,
2800000,685,2,2,1,Resale,,Semi-Furnished,,Flat,4087.59124087591,
3300000,1130,2,2,,Resale,,,,Individual House,2920.35398230088,
4200000,1160,3,2,,Resale,,Furnished,,Flat,3620.68965517241,
13500000,2003,3,3,3,Resale,,,2,Flat,6739.89016475287,
6000000,1555,3,2,4,Resale,2,,2,Flat,3858.52090032154,
8800000,1495,3,2,4,New Property,,,,Flat,5886.28762541806,
8000000,900,2,2,2,Resale,,Semi-Furnished,,Flat,8888.88888888889,
7500000,1600,3,2,,Resale,,,,Individual House,4687.5,
3500000,945,2,2,2,New Property,1,,,Flat,3703.7037037037,
6680000,1345,3,2,,Resale,,,,Flat,4966.54275092937,
7000000,1100,2,2,,Resale,1,Semi-Furnished,,Flat,6363.63636363636,
3000000,540,2,2,,Resale,,Semi-Furnished,,Flat,5555.55555555556,
11500000,2000,9,9,,Resale,,Furnished,,Flat,5750,
2800000,900,2,2,2,Resale,1,Semi-Furnished,3,Flat,3111.11111111111,
4200000,1164,2,2,3,Resale,1,,2,Flat,3608.24742268041,
3100000,750,2,2,,Resale,,,,Flat,4133.33333333333,
3400000,950,2,2,2,Resale,,Unfurnished,,Flat,3578.94736842105,
3450000,1140,2,2,2,Resale,,,,Flat,3026.31578947368,
3200000,860,2,2,,Resale,,Unfurnished,,Flat,3720.93023255814,
5100000,1500,3,2,3,Resale,1,,3,Individual House,3400,
6500000,1350,7,4,2,Resale,,Unfurnished,,Flat,4814.81481481482,
5000000,1225,2,2,,Resale,,Semi-Furnished,,Flat,4081.63265306122,
9000000,1100,3,3,3,Resale,,,,Flat,8181.81818181818,
5700000,1000,2,2,,Resale,1,,,Flat,5700,
3600000,1027,2,2,2,Resale,1,,2,Flat,3505.35540408958,
10000000,900,2,2,2,Resale,,Semi-Furnished,,Flat,11111.1111111111,
2700000,750,2,2,1,Resale,,Semi-Furnished,,Flat,3600,
8000000,1740,3,3,2,Resale,1,,2,Flat,4597.70114942529,
4520000,1080,2,2,1,Resale,,Unfurnished,,Flat,4185.18518518519,
3200000,668,2,2,2,Resale,1,Unfurnished,,Flat,4790.41916167665,
8000000,1600,3,2,2,Resale,2,Semi-Furnished,,Flat,5000,
3500000,1034,2,2,,Resale,,Unfurnished,,Individual House,3384.91295938104,
7500000,1457,3,2,2,Resale,,,2,Flat,5147.56348661634,
4000000,800,2,2,,Resale,,Semi-Furnished,,Flat,5000,
15500000,2700,3,4,3,Resale,2,Semi-Furnished,,Flat,5740.74074074074,
12500000,1930,3,3,3,Resale,,,,Individual House,6476.68393782384,
8600000,1822,3,3,,Resale,,,,Flat,4720.08781558727,
9500000,900,4,3,4,Resale,,Unfurnished,,Individual House,10555.5555555556,
3500000,810,2,2,1,Resale,1,Semi-Furnished,,Flat,4320.98765432099,
4800000,1200,3,2,,Resale,1,,4,Flat,4000,
4950000,970,2,2,4,Resale,,,,Flat,5103.09278350515,
7100000,1260,2,2,3,Resale,1,,2,Individual House,5634.92063492064,
14000000,2000,4,2,1,Resale,,Semi-Furnished,,Flat,7000,
10000000,1800,4,3,,Resale,,Unfurnished,,Individual House,5555.55555555556,
6030000,1415,3,2,,Resale,,,,Flat,4261.48409893993,
4500000,900,2,2,,Resale,,Semi-Furnished,,Flat,5000,
6500000,900,4,3,2,Resale,,Semi-Furnished,,Individual House,7222.22222222222,
2500000,616,2,2,1,Resale,,Unfurnished,,Individual House,4058.44155844156,
11500000,1750,3,3,,Resale,,,,Flat,6571.42857142857,
9000000,1400,3,2,3,Resale,,,,Flat,6428.57142857143,
4200000,1295,2,2,4,Resale,,,,Flat,3243.24324324324,
7750000,1670,3,3,4,Resale,,,,Individual House,4640.71856287425,
10000000,1500,3,3,,Resale,,Unfurnished,,Flat,6666.66666666667,
8100000,2250,3,3,2,New Property,,Semi-Furnished,,Individual House,3600,
13000000,1750,3,4,,Resale,,Semi-Furnished,,Flat,7428.57142857143,
3500000,1090,2,2,,Resale,,,,Individual House,3211.00917431193,
5500000,900,2,2,1,Resale,,,,Flat,6111.11111111111,
4300000,780,2,2,,Resale,,Semi-Furnished,,Individual House,5512.82051282051,
7000000,1510,3,2,2,Resale,,Furnished,,Individual House,4635.76158940397,
9000000,1000,5,3,,Resale,,Unfurnished,,Flat,9000,
3030000,890,2,2,2,Resale,,,,Individual House,3404.49438202247,
9000000,2400,3,4,3,Resale,,,,Flat,3750,
7000000,1160,3,3,,Resale,,Semi-Furnished,,Flat,6034.48275862069,
10000000,2150,3,4,,Resale,,Semi-Furnished,,Flat,4651.16279069768,
4500000,1198,2,2,,Resale,,,,Flat,3756.26043405676,
6000000,1350,3,2,,Resale,,Semi-Furnished,,Individual House,4444.44444444444,
3500000,975,2,2,,Resale,,Unfurnished,,Flat,3589.74358974359,
3700000,1100,2,2,2,New Property,,,,Flat,3363.63636363636,
9500000,1180,2,2,1,Resale,2,,,Flat,8050.84745762712,
5600000,1285,2,2,4,New Property,2,,2,Flat,4357.9766536965,
5500000,1635,3,2,,Resale,1,,2,Individual House,3363.91437308868,
2500000,760,2,2,,Resale,1,Semi-Furnished,1,Flat,3289.47368421053,
10000000,1943,3,3,,Resale,,,,Flat,5146.68039114771,
2700000,600,2,2,,Resale,,Semi-Furnished,,Flat,4500,
16500000,1500,3,3,3,Resale,,Semi-Furnished,,Flat,11000,
13000000,2350,4,3,3,Resale,2,,2,Flat,5531.91489361702,
12000000,1300,3,2,,Resale,,Furnished,,Flat,9230.76923076923,
9000000,1000,2,2,,Resale,,Semi-Furnished,,Flat,9000,
4400000,1542,2,2,2,Resale,,,,Flat,2853.43709468223,
4400000,1055,2,2,2,Resale,,Semi-Furnished,,Individual House,4170.61611374408,
4000000,720,2,2,1,Resale,2,Semi-Furnished,1,Flat,5555.55555555556,
7200000,1732,3,3,2,Resale,,,,Flat,4157.04387990762,
3200000,1005,2,2,,Resale,,,,Flat,3184.07960199005,
7900000,1625,3,3,3,Resale,1,,,Flat,4861.53846153846,
6360000,1342,2,2,,Resale,,,,Individual House,4739.19523099851,
7500000,1575,3,3,,Resale,,Furnished,,Flat,4761.90476190476,
3800000,720,2,2,,Resale,,Furnished,,Flat,5277.77777777778,
4600000,1465,3,2,3,Resale,,Semi-Furnished,,Flat,3139.93174061433,
5200000,950,2,2,1,Resale,1,,,Flat,5473.68421052632,
3500000,976,2,2,,Resale,,Semi-Furnished,,Flat,3586.06557377049,
3500000,995,2,2,3,Resale,,,,Individual House,3517.58793969849,
6700000,1300,3,2,,Resale,,,,Flat,5153.84615384615,
4600000,1150,2,2,3,Resale,1,Furnished,3,Individual House,4000,
4800000,1160,2,2,4,Resale,1,Semi-Furnished,2,Flat,4137.93103448276,
3000000,750,2,2,1,Resale,1,Furnished,,Individual House,4000,
2600000,900,2,2,,Resale,,Semi-Furnished,,Flat,2888.88888888889,
6000000,1180,3,3,3,Resale,1,Semi-Furnished,,Flat,5084.74576271187,
2700000,850,2,2,2,Resale,1,Semi-Furnished,,Flat,3176.47058823529,
4350000,747,3,2,2,Resale,,Unfurnished,,Flat,5823.29317269076,
11000000,1600,4,3,2,Resale,,Semi-Furnished,,Flat,6875,
4000000,1025,2,2,3,Resale,1,,4,Flat,3902.43902439024,
10000000,1600,3,3,,Resale,,Semi-Furnished,,Individual House,6250,
8500000,1100,2,2,,Resale,,Furnished,,Individual House,7727.27272727273,
14000000,2400,4,4,,Resale,,Furnished,,Individual House,5833.33333333333,
9800000,1250,3,2,3,Resale,,Furnished,,Flat,7840,
3000000,634,2,2,2,Resale,2,,2,Individual House,4731.86119873817,
2800000,840,2,2,,Resale,,Semi-Furnished,,Flat,3333.33333333333,
5500000,1045,2,2,3,New Property,,,,Flat,5263.15789473684,
3000000,650,2,2,,Resale,,Furnished,,Flat,4615.38461538462,
12000000,1800,3,3,2,Resale,4,,0,Flat,6666.66666666667,
4500000,700,2,2,,Resale,,Unfurnished,,Flat,6428.57142857143,
2800000,815,2,2,2,Resale,,,,Flat,3435.58282208589,
5800000,1490,3,3,3,New Property,,Unfurnished,,Individual House,3892.61744966443,
5000000,650,2,2,1,Resale,,,,Individual House,7692.30769230769,
7200000,1791,3,3,3,Resale,,,,Flat,4020.10050251256,
3600000,1088,2,2,1,Resale,,,,Flat,3308.82352941176,
6400000,1232,2,2,,Resale,,Semi-Furnished,,Flat,5194.8051948052,
4250000,1060,2,2,,Resale,,,,Flat,4009.43396226415,
3800000,1140,2,2,,Resale,,Semi-Furnished,,Flat,3333.33333333333,
3000000,840,2,2,2,Resale,1,,,Flat,3571.42857142857,
6000000,1300,2,2,2,Resale,2,,1,Individual House,4615.38461538462,
7200000,1110,2,2,,Resale,,,,Flat,6486.48648648649,
6100000,1350,3,3,,Resale,,Unfurnished,,Flat,4518.51851851852,
6670000,1000,3,2,,Resale,,Semi-Furnished,,Flat,6670,
5800000,1300,3,2,1,Resale,2,Furnished,,Flat,4461.53846153846,
5200000,1400,2,2,3,Resale,,,,Individual House,3714.28571428571,
4000000,730,2,2,1,Resale,1,Unfurnished,,Flat,5479.45205479452,
13500000,2626,3,3,,Resale,1,,0,Flat,5140.89870525514,
3350000,845,2,2,,Resale,,,,Flat,3964.49704142012,
5800000,1140,2,2,2,Resale,119,,2,Flat,5087.71929824562,
4800000,900,2,2,,Resale,,Furnished,,Flat,5333.33333333333,
4220000,950,2,3,,Resale,,,,Flat,4442.1052631579,
10000000,1600,3,3,3,Resale,1,Semi-Furnished,0,Individual House,6250,
23000000,2100,3,3,1,Resale,1,Semi-Furnished,,Individual House,10952.380952381,
7800000,1593,3,2,3,Resale,,Semi-Furnished,,Flat,4896.42184557439,
6000000,1255,3,2,3,Resale,1,,2,Flat,4780.8764940239,
10500000,1100,2,2,,Resale,,,,Flat,9545.45454545455,
7200000,1620,3,3,2,Resale,,Unfurnished,,Flat,4444.44444444444,
2700000,555,2,2,1,New Property,,Unfurnished,,Flat,4864.86486486487,
2500000,550,2,2,1,Resale,,,,Flat,4545.45454545455,
3900000,900,2,2,2,Resale,1,Semi-Furnished,,Flat,4333.33333333333,
14000000,1200,2,2,2,Resale,,,,Flat,11666.6666666667,
4800000,1000,2,2,,Resale,,Furnished,,Flat,4800,
4950000,1000,2,2,3,Resale,1,,2,Individual House,4950,
5200000,1250,2,2,3,Resale,,,,Flat,4160,
3500000,984,2,2,2,New Property,,,,Flat,3556.91056910569,
7000000,1900,3,3,3,Resale,,Furnished,,Flat,3684.21052631579,
5500000,800,2,2,4,Resale,1,Semi-Furnished,,Flat,6875,
9500000,1425,3,3,2,Resale,,,,Flat,6666.66666666667,
5500000,1740,3,3,,Resale,,,,Flat,3160.91954022988,
6000000,800,2,2,1,Resale,1,,,Flat,7500,
6000000,1375,3,2,2,Resale,,Unfurnished,,Flat,4363.63636363636,
6000000,1375,3,2,2,Resale,,Unfurnished,,Flat,4363.63636363636,
3500000,540,2,2,2,Resale,,Furnished,,Flat,6481.48148148148,
5700000,1095,2,2,4,Resale,,Unfurnished,,Flat,5205.4794520548,
12500000,3000,6,6,,Resale,,Unfurnished,,Flat,4166.66666666667,
6500000,1850,3,2,4,Resale,,,,Flat,3513.51351351351,
7200000,1187,2,2,1,Resale,,Furnished,,Flat,6065.71187868576,
4300000,799,2,2,2,Resale,,Unfurnished,,Flat,5381.72715894869,
5670000,1510,3,3,,Resale,,Semi-Furnished,,Flat,3754.96688741722,
3500000,1000,2,2,3,Resale,,,,Flat,3500,
4800000,1105,2,2,,Resale,,,,Flat,4343.89140271493,
4100000,1095,2,2,,Resale,,Unfurnished,,Individual House,3744.29223744292,
3000000,925,2,2,,Resale,,,,Flat,3243.24324324324,
2600000,546,2,2,1,Resale,,,,Flat,4761.90476190476,
5400000,1320,2,2,,Resale,,,,Flat,4090.90909090909,
9800000,1350,3,2,2,Resale,,Unfurnished,,Flat,7259.25925925926,
7500000,1675,3,3,3,Resale,,,,Flat,4477.61194029851,
27000000,4000,4,5,3,New Property,,Furnished,,Flat,6750,
8500000,1780,3,3,,Resale,,,,Flat,4775.28089887641,
3000000,1075,2,2,2,New Property,,,,Flat,2790.6976744186,
8400000,1780,3,4,,Resale,1,,,Flat,4719.10112359551,
12000000,1100,3,2,1,Resale,,,,Flat,10909.0909090909,
3000000,554,2,2,,Resale,,Unfurnished,,Individual House,5415.16245487365,
6000000,1116,5,2,,Resale,,Unfurnished,,Flat,5376.34408602151,
8100000,1250,2,2,2,Resale,,,,Flat,6480,
12500000,2100,3,3,2,New Property,,Semi-Furnished,,Flat,5952.38095238095,
6710000,1355,2,2,2,Resale,,,,Flat,4952.0295202952,
8500000,1283,2,2,,Resale,,Furnished,,Flat,6625.09742790335,
16000000,2286,3,4,,Resale,,Unfurnished,,Flat,6999.12510936133,
9600000,1000,2,2,2,New Property,,Semi-Furnished,,Individual House,9600,
4200000,900,3,2,,Resale,,Furnished,,Individual House,4666.66666666667,
8500000,1170,2,2,2,Resale,,,,Flat,7264.95726495727,
2800000,980,2,2,1,Resale,,Unfurnished,,Flat,2857.14285714286,
4500000,1200,3,2,1,Resale,1,Semi-Furnished,0,Flat,3750,
5000000,1040,2,2,3,Resale,,,,Flat,4807.69230769231,
3600000,925,2,2,3,Resale,1,,2,Flat,3891.89189189189,
8600000,1560,3,2,5,Resale,,,,Individual House,5512.82051282051,
5500000,950,3,2,,Resale,,Furnished,,Flat,5789.47368421053,
5200000,1320,2,2,3,Resale,1,,2,Flat,3939.39393939394,
6200000,1270,2,2,,Resale,,Semi-Furnished,,Flat,4881.88976377953,
4200000,760,2,2,2,Resale,,Semi-Furnished,,Flat,5526.31578947368,
3200000,979,2,2,,Resale,,Semi-Furnished,,Flat,3268.64147088866,
5000000,1185,3,2,,Resale,,Furnished,,Flat,4219.40928270042,
5000000,680,2,2,1,New Property,,Semi-Furnished,,Flat,7352.94117647059,
11500000,1450,3,3,2,New Property,,Furnished,,Flat,7931.03448275862,
9300000,900,6,6,,Resale,,Unfurnished,,Individual House,10333.3333333333,
15000000,1350,3,2,2,Resale,1,,,Flat,11111.1111111111,
3400000,1130,2,2,3,Resale,1,,2,Flat,3008.84955752212,
9900000,1770,3,3,4,Resale,1,,2,Flat,5593.22033898305,
5000000,900,2,2,2,Resale,1,Furnished,0,Flat,5555.55555555556,
4900000,1348,2,2,4,Resale,,,,Individual House,3635.01483679525,
3200000,950,2,2,,Resale,,Semi-Furnished,,Flat,3368.42105263158,
7600000,1390,3,2,3,Resale,338,,2,Flat,5467.62589928058,
10000000,1960,3,3,2,New Property,,,,Flat,5102.04081632653,
3000000,800,2,2,1,Resale,,Semi-Furnished,,Flat,3750,
9000000,1530,3,2,3,New Property,,Furnished,,Flat,5882.35294117647,
8100000,1000,2,2,1,Resale,,,,Flat,8100,
2500000,700,2,2,1,Resale,,Semi-Furnished,,Individual House,3571.42857142857,
12500000,1700,3,3,,Resale,,Semi-Furnished,,Flat,7352.94117647059,
8900000,900,3,3,,Resale,,Unfurnished,,Flat,9888.88888888889,
12900000,2230,3,4,5,Resale,,Semi-Furnished,,Flat,5784.7533632287,
2500000,900,2,2,3,Resale,1,,2,Flat,2777.77777777778,
7000000,1200,3,3,2,Resale,,Semi-Furnished,,Flat,5833.33333333333,
3500000,1041,2,2,,Resale,,Furnished,,Individual House,3362.15177713737,
4600000,1175,2,2,3,Resale,,Furnished,,Flat,3914.89361702128,
5400000,1500,3,2,2,New Property,,Semi-Furnished,,Flat,3600,
4000000,1050,2,2,2,Resale,2,Semi-Furnished,,Flat,3809.52380952381,
3000000,950,2,2,2,Resale,1,,,Flat,3157.8947368421,
7810000,1200,2,2,,Resale,,Unfurnished,,Individual House,6508.33333333333,
7590000,880,2,2,1,Resale,,Semi-Furnished,,Flat,8625,
4800000,1260,2,2,,Resale,,,,Flat,3809.52380952381,
3650000,1130,2,2,1,Resale,,,,Flat,3230.08849557522,
5800000,1050,2,3,,Resale,,,,Individual House,5523.80952380952,
3200000,1000,2,2,3,Resale,1,,,Individual House,3200,
4700000,1170,3,2,4,Resale,,Semi-Furnished,,Flat,4017.09401709402,
2680000,747,3,2,1,Resale,,Furnished,,Flat,3587.68406961178,
3500000,1290,2,2,,Resale,,,,Flat,2713.17829457364,
5700000,890,2,2,3,Resale,1,,0,Flat,6404.49438202247,
4500000,1106,2,2,,Resale,,Unfurnished,,Flat,4068.71609403255,
3200000,925,2,2,,Resale,,,,Individual House,3459.45945945946,
10000000,1420,3,3,,Resale,,Semi-Furnished,,Flat,7042.25352112676,
5500000,1150,2,2,2,Resale,1,,2,Flat,4782.60869565217,
3700000,800,2,2,1,Resale,,Semi-Furnished,,Flat,4625,
5500000,1150,2,2,,Resale,1,,,Flat,4782.60869565217,
3500000,985,2,2,1,Resale,,,,Flat,3553.29949238579,
11800000,2050,4,3,3,Resale,,,,Flat,5756.09756097561,
6000000,1180,2,2,1,Resale,,,,Individual House,5084.74576271187,
5500000,990,3,2,1,Resale,,Unfurnished,,Flat,5555.55555555556,
14000000,2078,3,3,,Resale,,Semi-Furnished,,Flat,6737.24735322425,
4550000,1440,3,2,2,Resale,,Semi-Furnished,,Flat,3159.72222222222,
8600000,1750,4,3,2,Resale,,Semi-Furnished,,Individual House,4914.28571428571,
5400000,1065,2,2,,Resale,,,,Individual House,5070.42253521127,
3400000,700,2,2,1,New Property,2,Semi-Furnished,1,Flat,4857.14285714286,
5800000,929,2,2,2,Resale,1,,0,Flat,6243.27233584499,
6550000,1530,3,3,,Resale,,,,Flat,4281.04575163399,
3080000,965,2,2,,Resale,,,,Individual House,3191.70984455959,
6700000,1100,2,2,,Resale,,,,Flat,6090.90909090909,
11500000,1000,2,2,1,Resale,,Unfurnished,,Flat,11500,
8500000,1770,3,3,3,Resale,,Unfurnished,,Individual House,4802.25988700565,
6000000,1700,3,2,3,Resale,,,,Flat,3529.41176470588,
12500000,1700,3,3,2,Resale,,Semi-Furnished,,Flat,7352.94117647059,
5800000,923,2,2,2,Resale,1,,0,Flat,6283.85698808234,
10000000,1875,3,3,,Resale,,Furnished,,Flat,5333.33333333333,
5000000,1150,2,2,4,Resale,1,,4,Flat,4347.82608695652,
10800000,1050,2,2,2,Resale,,,,Flat,10285.7142857143,
